"Date","Simple_Date","Outdoor_Temperature","Wind_Speed","Wind_Gust","Max_Daily_Gust","Wind_Direction","Hourly_Rain","Event_Rain","Daily_Rain","Weekly_Rain","Monthly_Rain","Total_Rain","Relative_Pressure_(inHg)","Humidity_(%)","Ultra-Violet_Radiation_Index","Solar_Radiation_(W/m^2)","Absolute_Pressure","CO2_battery"
2024-02-04T10:10:00-05:00,2024-02-04 10:10:00,44.2,4.5,6.9,15.9,118,0,0,0,0,0,73.79,29.75,59,0,54.1,28.79,1
2024-02-04T10:05:00-05:00,2024-02-04 10:05:00,44.2,5.1,6.9,15.9,106,0,0,0,0,0,73.79,29.75,59,0,52.6,28.79,1
2024-02-04T10:00:00-05:00,2024-02-04 10:00:00,44.2,4.3,4.5,15.9,25,0,0,0,0,0,73.79,29.77,59,0,45.7,28.8,1
2024-02-04T09:55:00-05:00,2024-02-04 09:55:00,44.2,3.1,5.8,15.9,100,0,0,0,0,0,73.79,29.76,59,0,41.1,28.8,1
2024-02-04T09:50:00-05:00,2024-02-04 09:50:00,44.1,5.8,6.9,15.9,179,0,0,0,0,0,73.79,29.76,59,0,43.6,28.8,1
2024-02-04T09:45:00-05:00,2024-02-04 09:45:00,44.1,5.6,6.9,12.5,37,0,0,0,0,0,73.79,29.76,59,0,40.6,28.8,1
2024-02-04T09:40:00-05:00,2024-02-04 09:40:00,44.2,5.8,8.1,12.5,56,0,0,0,0,0,73.79,29.76,59,0,39.7,28.79,1
2024-02-04T09:35:00-05:00,2024-02-04 09:35:00,44.2,4.7,6.9,12.5,55,0,0,0,0,0,73.79,29.76,60,0,35.3,28.8,1
2024-02-04T09:30:00-05:00,2024-02-04 09:30:00,44.2,2.5,3.4,12.5,94,0,0,0,0,0,73.79,29.76,60,0,36.5,28.8,1
2024-02-04T09:25:00-05:00,2024-02-04 09:25:00,44.1,7.2,9.2,12.5,20,0,0,0,0,0,73.79,29.77,60,0,35.9,28.8,1
2024-02-04T09:20:00-05:00,2024-02-04 09:20:00,44.2,5.4,6.9,12.5,121,0,0,0,0,0,73.79,29.76,60,0,36.2,28.8,1
2024-02-04T09:15:00-05:00,2024-02-04 09:15:00,44.2,2.5,3.4,12.5,113,0,0,0,0,0,73.79,29.77,60,0,24.4,28.8,1
2024-02-04T09:10:00-05:00,2024-02-04 09:10:00,44.2,1.6,2.2,12.5,69,0,0,0,0,0,73.79,29.77,61,0,27.1,28.8,1
2024-02-04T09:05:00-05:00,2024-02-04 09:05:00,44.1,5.4,5.8,12.5,95,0,0,0,0,0,73.79,29.77,60,0,20.9,28.8,1
2024-02-04T09:00:00-05:00,2024-02-04 09:00:00,44.1,5.4,6.9,12.5,84,0,0,0,0,0,73.79,29.77,60,0,29,28.8,1
2024-02-04T08:55:00-05:00,2024-02-04 08:55:00,44.1,4.7,6.9,12.5,82,0,0,0,0,0,73.79,29.77,61,0,29.1,28.8,1
2024-02-04T08:50:00-05:00,2024-02-04 08:50:00,44.1,1.8,2.2,12.5,92,0,0,0,0,0,73.79,29.77,61,0,25.9,28.81,1
2024-02-04T08:45:00-05:00,2024-02-04 08:45:00,44.1,3.6,4.5,12.5,61,0,0,0,0,0,73.79,29.77,61,0,22.7,28.8,1
2024-02-04T08:40:00-05:00,2024-02-04 08:40:00,44.1,7.4,9.2,12.5,71,0,0,0,0,0,73.79,29.77,61,0,17.4,28.8,1
2024-02-04T08:35:00-05:00,2024-02-04 08:35:00,43.9,4.9,6.9,12.5,74,0,0,0,0,0,73.79,29.77,61,0,14,28.81,1
2024-02-04T08:30:00-05:00,2024-02-04 08:30:00,44.1,3.8,5.8,12.5,68,0,0,0,0,0,73.79,29.78,61,0,10.5,28.81,1
2024-02-04T08:25:00-05:00,2024-02-04 08:25:00,44.1,3.8,4.5,12.5,89,0,0,0,0,0,73.79,29.77,61,0,10.7,28.8,1
2024-02-04T08:20:00-05:00,2024-02-04 08:20:00,44.1,2.9,4.5,12.5,71,0,0,0,0,0,73.79,29.78,62,0,8.6,28.81,1
2024-02-04T08:15:00-05:00,2024-02-04 08:15:00,44.1,4.3,6.9,12.5,61,0,0,0,0,0,73.79,29.78,62,0,6.9,28.81,1
2024-02-04T08:10:00-05:00,2024-02-04 08:10:00,44.2,1.3,2.2,12.5,83,0,0,0,0,0,73.79,29.78,62,0,7.2,28.82,1
2024-02-04T08:05:00-05:00,2024-02-04 08:05:00,44.2,1.8,2.2,12.5,117,0,0,0,0,0,73.79,29.77,61,0,6.4,28.81,1
2024-02-04T08:00:00-05:00,2024-02-04 08:00:00,44.2,3.1,5.8,12.5,119,0,0,0,0,0,73.79,29.77,61,0,5.1,28.81,1
2024-02-04T07:55:00-05:00,2024-02-04 07:55:00,44.2,3.1,4.5,12.5,61,0,0,0,0,0,73.79,29.78,61,0,4.8,28.82,1
2024-02-04T07:50:00-05:00,2024-02-04 07:50:00,44.2,0.9,1.1,12.5,28,0,0,0,0,0,73.79,29.79,61,0,3.2,28.82,1
2024-02-04T07:45:00-05:00,2024-02-04 07:45:00,44.4,4.9,6.9,12.5,156,0,0,0,0,0,73.79,29.78,61,0,2,28.81,1
2024-02-04T07:40:00-05:00,2024-02-04 07:40:00,44.4,1.6,2.2,12.5,164,0,0,0,0,0,73.79,29.78,62,0,1.5,28.81,1
2024-02-04T07:35:00-05:00,2024-02-04 07:35:00,44.4,3.4,5.8,12.5,44,0,0,0,0,0,73.79,29.78,60,0,0.8,28.82,1
2024-02-04T07:30:00-05:00,2024-02-04 07:30:00,44.4,3.4,4.5,12.5,127,0,0,0,0,0,73.79,29.78,60,0,0.5,28.81,1
2024-02-04T07:25:00-05:00,2024-02-04 07:25:00,44.4,5.4,8.1,12.5,72,0,0,0,0,0,73.79,29.78,60,0,0.3,28.81,1
2024-02-04T07:20:00-05:00,2024-02-04 07:20:00,44.4,3.4,4.5,12.5,82,0,0,0,0,0,73.79,29.78,60,0,0.1,28.82,1
2024-02-04T07:15:00-05:00,2024-02-04 07:15:00,44.6,3.8,5.8,12.5,93,0,0,0,0,0,73.79,29.77,60,0,0,28.81,1
2024-02-04T07:10:00-05:00,2024-02-04 07:10:00,44.6,3.6,4.5,12.5,85,0,0,0,0,0,73.79,29.77,60,0,0,28.81,1
2024-02-04T07:05:00-05:00,2024-02-04 07:05:00,44.8,2.5,4.5,12.5,70,0,0,0,0,0,73.79,29.78,60,0,0,28.81,1
2024-02-04T07:00:00-05:00,2024-02-04 07:00:00,45,6,6.9,12.5,87,0,0,0,0,0,73.79,29.77,59,0,0,28.8,1
2024-02-04T06:55:00-05:00,2024-02-04 06:55:00,45,3.4,4.5,12.5,64,0,0,0,0,0,73.79,29.77,59,0,0,28.8,1
2024-02-04T06:50:00-05:00,2024-02-04 06:50:00,45,3.8,4.5,12.5,192,0,0,0,0,0,73.79,29.77,59,0,0,28.8,1
2024-02-04T06:45:00-05:00,2024-02-04 06:45:00,45.1,2.9,4.5,12.5,69,0,0,0,0,0,73.79,29.76,59,0,0,28.8,1
2024-02-04T06:40:00-05:00,2024-02-04 06:40:00,45.1,1.3,2.2,12.5,76,0,0,0,0,0,73.79,29.76,59,0,0,28.8,1
2024-02-04T06:35:00-05:00,2024-02-04 06:35:00,45.3,1.1,1.1,12.5,71,0,0,0,0,0,73.79,29.78,60,0,0,28.81,1
2024-02-04T06:30:00-05:00,2024-02-04 06:30:00,45.3,4.5,6.9,12.5,196,0,0,0,0,0,73.79,29.78,59,0,0,28.81,1
2024-02-04T06:25:00-05:00,2024-02-04 06:25:00,45.3,4,5.8,12.5,341,0,0,0,0,0,73.79,29.77,59,0,0,28.8,1
2024-02-04T06:20:00-05:00,2024-02-04 06:20:00,45.5,5.6,8.1,11.4,77,0,0,0,0,0,73.79,29.77,58,0,0,28.8,1
2024-02-04T06:15:00-05:00,2024-02-04 06:15:00,45.7,1.8,3.4,11.4,89,0,0,0,0,0,73.79,29.77,58,0,0,28.8,1
2024-02-04T06:10:00-05:00,2024-02-04 06:10:00,45.9,2,3.4,11.4,102,0,0,0,0,0,73.79,29.78,58,0,0,28.81,1
2024-02-04T06:05:00-05:00,2024-02-04 06:05:00,45.9,1.1,2.2,11.4,212,0,0,0,0,0,73.79,29.78,58,0,0,28.82,1
2024-02-04T06:00:00-05:00,2024-02-04 06:00:00,45.9,1.6,4.5,11.4,159,0,0,0,0,0,73.79,29.78,58,0,0,28.82,1
2024-02-04T05:55:00-05:00,2024-02-04 05:55:00,46,4.9,5.8,11.4,72,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T05:50:00-05:00,2024-02-04 05:50:00,46.2,1.6,2.2,11.4,95,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T05:45:00-05:00,2024-02-04 05:45:00,46.2,1.3,2.2,11.4,132,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T05:40:00-05:00,2024-02-04 05:40:00,46.4,2.9,8.1,11.4,168,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T05:35:00-05:00,2024-02-04 05:35:00,46.4,2,4.5,11.4,71,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T05:30:00-05:00,2024-02-04 05:30:00,46.4,2.2,4.5,11.4,56,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T05:25:00-05:00,2024-02-04 05:25:00,46.4,2,3.4,11.4,161,0,0,0,0,0,73.79,29.77,57,0,0,28.8,1
2024-02-04T05:20:00-05:00,2024-02-04 05:20:00,46.4,3.4,4.5,11.4,82,0,0,0,0,0,73.79,29.78,56,0,0,28.81,1
2024-02-04T05:15:00-05:00,2024-02-04 05:15:00,46.6,6.3,8.1,11.4,90,0,0,0,0,0,73.79,29.77,56,0,0,28.8,1
2024-02-04T05:10:00-05:00,2024-02-04 05:10:00,46.6,4,5.8,11.4,81,0,0,0,0,0,73.79,29.77,56,0,0,28.81,1
2024-02-04T05:05:00-05:00,2024-02-04 05:05:00,46.6,3.4,6.9,11.4,21,0,0,0,0,0,73.79,29.77,57,0,0,28.81,1
2024-02-04T05:00:00-05:00,2024-02-04 05:00:00,46.6,1.8,2.2,11.4,137,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T04:55:00-05:00,2024-02-04 04:55:00,46.4,2,3.4,11.4,148,0,0,0,0,0,73.79,29.77,57,0,0,28.81,1
2024-02-04T04:50:00-05:00,2024-02-04 04:50:00,46.6,2.9,3.4,11.4,113,0,0,0,0,0,73.79,29.77,56,0,0,28.81,1
2024-02-04T04:45:00-05:00,2024-02-04 04:45:00,46.4,1.6,3.4,11.4,102,0,0,0,0,0,73.79,29.78,57,0,0,28.81,1
2024-02-04T04:40:00-05:00,2024-02-04 04:40:00,46.4,3.1,4.5,11.4,73,0,0,0,0,0,73.79,29.76,57,0,0,28.8,1
2024-02-04T04:35:00-05:00,2024-02-04 04:35:00,46.4,2.2,2.2,11.4,148,0,0,0,0,0,73.79,29.76,57,0,0,28.8,1
2024-02-04T04:30:00-05:00,2024-02-04 04:30:00,46.6,2,3.4,11.4,103,0,0,0,0,0,73.79,29.76,56,0,0,28.8,1
2024-02-04T04:25:00-05:00,2024-02-04 04:25:00,46.6,2.7,3.4,11.4,14,0,0,0,0,0,73.79,29.76,56,0,0,28.8,1
2024-02-04T04:20:00-05:00,2024-02-04 04:20:00,46.8,2.7,4.5,11.4,76,0,0,0,0,0,73.79,29.78,56,0,0,28.81,1
2024-02-04T04:15:00-05:00,2024-02-04 04:15:00,46.8,2.9,3.4,11.4,137,0,0,0,0,0,73.79,29.78,56,0,0,28.81,1
2024-02-04T04:10:00-05:00,2024-02-04 04:10:00,46.8,1.6,2.2,11.4,52,0,0,0,0,0,73.79,29.77,56,0,0,28.81,1
2024-02-04T04:05:00-05:00,2024-02-04 04:05:00,46.8,2.5,3.4,11.4,113,0,0,0,0,0,73.79,29.77,56,0,0,28.8,1
2024-02-04T04:00:00-05:00,2024-02-04 04:00:00,46.8,4.5,8.1,11.4,108,0,0,0,0,0,73.79,29.78,56,0,0,28.81,1
2024-02-04T03:55:00-05:00,2024-02-04 03:55:00,46.8,1.8,3.4,11.4,68,0,0,0,0,0,73.79,29.78,56,0,0,28.82,1
2024-02-04T03:50:00-05:00,2024-02-04 03:50:00,46.8,2.5,3.4,11.4,113,0,0,0,0,0,73.79,29.78,56,0,0,28.81,1
2024-02-04T03:45:00-05:00,2024-02-04 03:45:00,46.8,1.3,2.2,11.4,75,0,0,0,0,0,73.79,29.78,58,0,0,28.81,1
2024-02-04T03:40:00-05:00,2024-02-04 03:40:00,46.9,1.8,3.4,11.4,127,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T03:35:00-05:00,2024-02-04 03:35:00,46.9,1.6,2.2,11.4,42,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T03:30:00-05:00,2024-02-04 03:30:00,46.9,1.3,2.2,11.4,90,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T03:25:00-05:00,2024-02-04 03:25:00,46.9,1.1,2.2,11.4,36,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T03:20:00-05:00,2024-02-04 03:20:00,46.9,1.6,2.2,11.4,139,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T03:15:00-05:00,2024-02-04 03:15:00,46.9,2.5,3.4,11.4,119,0,0,0,0,0,73.79,29.8,56,0,0,28.83,1
2024-02-04T03:10:00-05:00,2024-02-04 03:10:00,46.9,2.2,2.2,11.4,81,0,0,0,0,0,73.79,29.8,56,0,0,28.83,1
2024-02-04T03:05:00-05:00,2024-02-04 03:05:00,46.8,2.2,3.4,11.4,93,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T03:00:00-05:00,2024-02-04 03:00:00,46.8,1.8,2.2,11.4,127,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T02:55:00-05:00,2024-02-04 02:55:00,46.8,4.9,6.9,11.4,87,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T02:50:00-05:00,2024-02-04 02:50:00,46.9,2.2,4.5,11.4,325,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T02:45:00-05:00,2024-02-04 02:45:00,46.9,4,5.8,11.4,102,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T02:40:00-05:00,2024-02-04 02:40:00,46.9,2.9,4.5,11.4,52,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T02:35:00-05:00,2024-02-04 02:35:00,46.9,3.1,4.5,11.4,33,0,0,0,0,0,73.79,29.78,57,0,0,28.82,1
2024-02-04T02:30:00-05:00,2024-02-04 02:30:00,46.9,2.5,4.5,11.4,84,0,0,0,0,0,73.79,29.8,57,0,0,28.83,1
2024-02-04T02:25:00-05:00,2024-02-04 02:25:00,47.1,1.8,2.2,11.4,88,0,0,0,0,0,73.79,29.8,57,0,0,28.83,1
2024-02-04T02:20:00-05:00,2024-02-04 02:20:00,47.1,2.5,4.5,11.4,100,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T02:15:00-05:00,2024-02-04 02:15:00,47.1,4.7,5.8,11.4,82,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T02:10:00-05:00,2024-02-04 02:10:00,47.3,6,8.1,11.4,99,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T02:05:00-05:00,2024-02-04 02:05:00,47.3,1.3,2.2,11.4,36,0,0,0,0,0,73.79,29.79,57,0,0,28.83,1
2024-02-04T02:00:00-05:00,2024-02-04 02:00:00,47.5,2.9,4.5,11.4,99,0,0,0,0,0,73.79,29.79,56,0,0,28.83,1
2024-02-04T01:55:00-05:00,2024-02-04 01:55:00,47.5,1.3,2.2,11.4,74,0,0,0,0,0,73.79,29.79,58,0,0,28.82,1
2024-02-04T01:50:00-05:00,2024-02-04 01:50:00,47.5,2,5.8,11.4,110,0,0,0,0,0,73.79,29.79,57,0,0,28.82,1
2024-02-04T01:45:00-05:00,2024-02-04 01:45:00,47.7,2.9,3.4,11.4,168,0,0,0,0,0,73.79,29.79,56,0,0,28.82,1
2024-02-04T01:40:00-05:00,2024-02-04 01:40:00,47.5,1.3,3.4,11.4,40,0,0,0,0,0,73.79,29.79,57,0,0,28.83,1
2024-02-04T01:35:00-05:00,2024-02-04 01:35:00,47.7,1.1,2.2,11.4,145,0,0,0,0,0,73.79,29.79,57,0,0,28.83,1
2024-02-04T01:30:00-05:00,2024-02-04 01:30:00,47.8,0.2,1.1,11.4,150,0,0,0,0,0,73.79,29.8,57,0,0,28.83,1
2024-02-04T01:25:00-05:00,2024-02-04 01:25:00,47.8,1.1,1.1,11.4,111,0,0,0,0,0,73.79,29.8,57,0,0,28.83,1
2024-02-04T01:20:00-05:00,2024-02-04 01:20:00,47.8,1.6,3.4,11.4,170,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-04T01:15:00-05:00,2024-02-04 01:15:00,48,1.1,1.1,11.4,62,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-04T01:10:00-05:00,2024-02-04 01:10:00,48,0.9,1.1,11.4,78,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-04T01:05:00-05:00,2024-02-04 01:05:00,48,2,3.4,11.4,72,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-04T01:00:00-05:00,2024-02-04 01:00:00,48.2,1.3,2.2,11.4,191,0,0,0,0,0,73.79,29.81,58,0,0,28.85,1
2024-02-04T00:55:00-05:00,2024-02-04 00:55:00,48.2,2.5,3.4,8.1,140,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-04T00:50:00-05:00,2024-02-04 00:50:00,48.2,3.6,5.8,8.1,92,0,0,0,0,0,73.79,29.82,57,0,0,28.85,1
2024-02-04T00:45:00-05:00,2024-02-04 00:45:00,48.4,0.9,1.1,8.1,6,0,0,0,0,0,73.79,29.82,59,0,0,28.86,1
2024-02-04T00:40:00-05:00,2024-02-04 00:40:00,48.4,0.7,1.1,8.1,155,0,0,0,0,0,73.79,29.82,60,0,0,28.86,1
2024-02-04T00:35:00-05:00,2024-02-04 00:35:00,48.4,1.3,2.2,8.1,55,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-04T00:30:00-05:00,2024-02-04 00:30:00,48.6,2.2,3.4,8.1,151,0,0,0,0,0,73.79,29.82,58,0,0,28.85,1
2024-02-04T00:25:00-05:00,2024-02-04 00:25:00,48.6,0.2,1.1,8.1,243,0,0,0,0,0,73.79,29.82,59,0,0,28.85,1
2024-02-04T00:20:00-05:00,2024-02-04 00:20:00,48.6,2.2,3.4,8.1,120,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-04T00:15:00-05:00,2024-02-04 00:15:00,48.7,0.9,1.1,8.1,146,0,0,0,0,0,73.79,29.82,59,0,0,28.85,1
2024-02-04T00:10:00-05:00,2024-02-04 00:10:00,48.7,2.2,3.4,8.1,58,0,0,0,0,0,73.79,29.82,59,0,0,28.85,1
2024-02-04T00:05:00-05:00,2024-02-04 00:05:00,48.9,1.8,2.2,8.1,73,0,0,0,0,0,73.79,29.81,59,0,0,28.85,1
2024-02-04T00:00:00-05:00,2024-02-04 00:00:00,49.1,2.2,2.2,4.5,119,0,0,0,0,0,73.79,29.81,58,0,0,28.85,1
2024-02-03T23:55:00-05:00,2024-02-03 23:55:00,49.1,2.2,3.4,11.4,102,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-03T23:50:00-05:00,2024-02-03 23:50:00,49.1,1.1,2.2,11.4,41,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-03T23:45:00-05:00,2024-02-03 23:45:00,49.3,0.7,1.1,11.4,131,0,0,0,0,0,73.79,29.82,59,0,0,28.86,1
2024-02-03T23:40:00-05:00,2024-02-03 23:40:00,49.3,2.9,4.5,11.4,94,0,0,0,0,0,73.79,29.81,58,0,0,28.85,1
2024-02-03T23:35:00-05:00,2024-02-03 23:35:00,49.5,1.3,2.2,11.4,98,0,0,0,0,0,73.79,29.82,59,0,0,28.86,1
2024-02-03T23:30:00-05:00,2024-02-03 23:30:00,49.5,2.5,3.4,11.4,66,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-03T23:25:00-05:00,2024-02-03 23:25:00,49.5,1.3,3.4,11.4,190,0,0,0,0,0,73.79,29.81,59,0,0,28.85,1
2024-02-03T23:20:00-05:00,2024-02-03 23:20:00,49.6,1.8,2.2,11.4,104,0,0,0,0,0,73.79,29.82,59,0,0,28.85,1
2024-02-03T23:15:00-05:00,2024-02-03 23:15:00,49.8,2,2.2,11.4,134,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-03T23:10:00-05:00,2024-02-03 23:10:00,49.8,3.4,4.5,11.4,87,0,0,0,0,0,73.79,29.82,58,0,0,28.86,1
2024-02-03T23:05:00-05:00,2024-02-03 23:05:00,50,4.5,5.8,11.4,50,0,0,0,0,0,73.79,29.83,58,0,0,28.86,1
2024-02-03T23:00:00-05:00,2024-02-03 23:00:00,50,2.5,5.8,11.4,46,0,0,0,0,0,73.79,29.83,58,0,0,28.86,1
2024-02-03T22:55:00-05:00,2024-02-03 22:55:00,50,0.7,1.1,11.4,160,0,0,0,0,0,73.79,29.82,58,0,0,28.85,1
2024-02-03T22:50:00-05:00,2024-02-03 22:50:00,50,2.2,2.2,11.4,124,0,0,0,0,0,73.79,29.81,58,0,0,28.84,1
2024-02-03T22:45:00-05:00,2024-02-03 22:45:00,50.2,1.3,2.2,11.4,109,0,0,0,0,0,73.79,29.8,58,0,0,28.83,1
2024-02-03T22:40:00-05:00,2024-02-03 22:40:00,50.2,4.7,5.8,11.4,91,0,0,0,0,0,73.79,29.8,58,0,0,28.84,1
2024-02-03T22:35:00-05:00,2024-02-03 22:35:00,50.4,2.2,3.4,11.4,60,0,0,0,0,0,73.79,29.8,57,0,0,28.83,1
2024-02-03T22:30:00-05:00,2024-02-03 22:30:00,50.4,2.5,3.4,11.4,96,0,0,0,0,0,73.79,29.8,58,0,0,28.84,1
2024-02-03T22:25:00-05:00,2024-02-03 22:25:00,50.4,2,2.2,11.4,102,0,0,0,0,0,73.79,29.8,58,0,0,28.83,1
2024-02-03T22:20:00-05:00,2024-02-03 22:20:00,50.5,1.6,2.2,11.4,70,0,0,0,0,0,73.79,29.8,58,0,0,28.83,1
2024-02-03T22:15:00-05:00,2024-02-03 22:15:00,50.5,4.7,6.9,11.4,80,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-03T22:10:00-05:00,2024-02-03 22:10:00,50.7,1.8,2.2,11.4,105,0,0,0,0,0,73.79,29.81,57,0,0,28.84,1
2024-02-03T22:05:00-05:00,2024-02-03 22:05:00,50.7,3.6,4.5,11.4,88,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-03T22:00:00-05:00,2024-02-03 22:00:00,50.9,3.4,4.5,11.4,127,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-03T21:55:00-05:00,2024-02-03 21:55:00,50.9,3.6,4.5,11.4,83,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-03T21:50:00-05:00,2024-02-03 21:50:00,51.1,2,3.4,11.4,93,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-03T21:45:00-05:00,2024-02-03 21:45:00,51.1,1.6,2.2,11.4,74,0,0,0,0,0,73.79,29.81,57,0,0,28.85,1
2024-02-03T21:40:00-05:00,2024-02-03 21:40:00,51.3,0.9,2.2,11.4,176,0,0,0,0,0,73.79,29.81,57,0,0,28.84,1
2024-02-03T21:35:00-05:00,2024-02-03 21:35:00,51.3,2.2,2.2,11.4,116,0,0,0,0,0,73.79,29.8,57,0,0,28.84,1
2024-02-03T21:30:00-05:00,2024-02-03 21:30:00,51.4,0.9,2.2,11.4,194,0,0,0,0,0,73.79,29.81,57,0,0,28.84,1
2024-02-03T21:25:00-05:00,2024-02-03 21:25:00,51.4,4,5.8,11.4,72,0,0,0,0,0,73.79,29.81,56,0,0,28.85,1
2024-02-03T21:20:00-05:00,2024-02-03 21:20:00,51.4,1.1,2.2,11.4,180,0,0,0,0,0,73.79,29.8,56,0,0,28.84,1
2024-02-03T21:15:00-05:00,2024-02-03 21:15:00,51.6,1.3,2.2,11.4,61,0,0,0,0,0,73.79,29.81,56,0,0,28.84,1
2024-02-03T21:10:00-05:00,2024-02-03 21:10:00,51.6,3.8,4.5,11.4,52,0,0,0,0,0,73.79,29.81,56,0,0,28.85,1
2024-02-03T21:05:00-05:00,2024-02-03 21:05:00,51.8,2.7,3.4,11.4,110,0,0,0,0,0,73.79,29.8,56,0,0,28.84,1
2024-02-03T21:00:00-05:00,2024-02-03 21:00:00,52,1.1,2.2,11.4,91,0,0,0,0,0,73.79,29.81,56,0,0,28.84,1
2024-02-03T20:55:00-05:00,2024-02-03 20:55:00,52,2.2,3.4,11.4,90,0,0,0,0,0,73.79,29.8,56,0,0,28.84,1
2024-02-03T20:50:00-05:00,2024-02-03 20:50:00,52.2,1.8,2.2,11.4,28,0,0,0,0,0,73.79,29.81,56,0,0,28.85,1
2024-02-03T20:45:00-05:00,2024-02-03 20:45:00,52.3,1.6,2.2,11.4,57,0,0,0,0,0,73.79,29.81,55,0,0,28.85,1
2024-02-03T20:40:00-05:00,2024-02-03 20:40:00,52.3,1.3,2.2,11.4,62,0,0,0,0,0,73.79,29.81,56,0,0,28.84,1
2024-02-03T20:35:00-05:00,2024-02-03 20:35:00,52.5,2.9,3.4,11.4,38,0,0,0,0,0,73.79,29.81,55,0,0,28.84,1
2024-02-03T20:30:00-05:00,2024-02-03 20:30:00,52.5,2.2,2.2,11.4,136,0,0,0,0,0,73.79,29.81,56,0,0,28.85,1
2024-02-03T20:25:00-05:00,2024-02-03 20:25:00,52.7,2.7,3.4,11.4,71,0,0,0,0,0,73.79,29.81,55,0,0,28.85,1
2024-02-03T20:20:00-05:00,2024-02-03 20:20:00,52.9,1.6,3.4,11.4,109,0,0,0,0,0,73.79,29.81,56,0,0,28.85,1
2024-02-03T20:15:00-05:00,2024-02-03 20:15:00,52.9,2.2,4.5,11.4,29,0,0,0,0,0,73.79,29.81,55,0,0,28.85,1
2024-02-03T20:10:00-05:00,2024-02-03 20:10:00,53.1,0.9,1.1,11.4,157,0,0,0,0,0,73.79,29.81,55,0,0,28.85,1
2024-02-03T20:05:00-05:00,2024-02-03 20:05:00,53.2,1.1,1.1,11.4,116,0,0,0,0,0,73.79,29.81,54,0,0,28.85,1
2024-02-03T20:00:00-05:00,2024-02-03 20:00:00,53.4,2.2,2.2,11.4,133,0,0,0,0,0,73.79,29.82,54,0,0,28.86,1
2024-02-03T19:55:00-05:00,2024-02-03 19:55:00,53.6,2.2,2.2,11.4,73,0,0,0,0,0,73.79,29.82,54,0,0,28.86,1
2024-02-03T19:50:00-05:00,2024-02-03 19:50:00,53.6,0.7,1.1,11.4,84,0,0,0,0,0,73.79,29.82,54,0,0,28.86,1
2024-02-03T19:45:00-05:00,2024-02-03 19:45:00,53.6,1.3,2.2,11.4,110,0,0,0,0,0,73.79,29.83,54,0,0,28.86,1
2024-02-03T19:40:00-05:00,2024-02-03 19:40:00,53.6,1.8,2.2,11.4,87,0,0,0,0,0,73.79,29.83,54,0,0,28.86,1
2024-02-03T19:35:00-05:00,2024-02-03 19:35:00,54,0.2,1.1,11.4,179,0,0,0,0,0,73.79,29.82,54,0,0,28.85,1
2024-02-03T19:30:00-05:00,2024-02-03 19:30:00,54,1.8,3.4,11.4,118,0,0,0,0,0,73.79,29.81,54,0,0,28.85,1
